material_id,formula,label,class
mp-11799,PrNi,-1,unlabeled
mp-1186035,NdTc3,-1,unlabeled
mp-1186117,NiPt3,-1,unlabeled
mp-1186244,PmNd3,-1,unlabeled
mp-1186287,Nd3Zn,-1,unlabeled
mp-1186327,NdTa3,-1,unlabeled
mp-1186352,Os3O,-1,unlabeled
mp-1186370,Ni3Se,-1,unlabeled
mp-1186373,Os3O,-1,unlabeled
mp-1186383,OsPb3,-1,unlabeled
mp-1186393,NpSc3,-1,unlabeled
mp-1186421,Pb3O,-1,unlabeled
mp-1186448,Pb3O,-1,unlabeled
mp-1186856,Pu3Np,-1,unlabeled
mp-1186863,Rb3Nd,-1,unlabeled
mp-1186987,ScO3,-1,unlabeled
mp-1186989,ScOs3,-1,unlabeled
mp-1187128,Sr3Ni,-1,unlabeled
mp-1187243,TaOs3,-1,unlabeled
mp-1187248,TaOs3,-1,unlabeled
mp-1187671,Ti3Ni,-1,unlabeled
mp-1187673,TmOs3,-1,unlabeled
mp-1187855,YO,-1,unlabeled
mp-1187864,YNp3,-1,unlabeled
mp-1187883,YOs3,-1,unlabeled
mp-1187893,YNp3,-1,unlabeled
mp-1187948,Zn3Ni,-1,unlabeled
mp-1187982,Yb3Nd,-1,unlabeled
mp-1188073,Zr3Ni,-1,unlabeled
mp-1188200,Nd3Ni,-1,unlabeled
mp-1188498,Nd5Si3,-1,unlabeled
mp-1189565,Tb3Os,-1,unlabeled
mp-1190013,TiNi,-1,unlabeled
mp-1190029,Sm3Os,-1,unlabeled
mp-1203,TiO,-1,unlabeled
mp-12049,Nd2Sb,-1,unlabeled
mp-1205302,TcO2,-1,unlabeled
mp-1206160,YbO3,-1,unlabeled
mp-1206845,Pt2O,-1,unlabeled
mp-1206987,ThO,-1,unlabeled
mp-1207075,TlO,-1,unlabeled
mp-1207792,VO3,-1,unlabeled
mp-1208655,SrO10,-1,unlabeled
mp-1208867,Si2O,-1,unlabeled
mp-1215,Ti2O,-1,unlabeled
mp-1216313,VNi,-1,unlabeled
mp-1216890,TiNi,-1,unlabeled
mp-1217135,Ti4O3,-1,unlabeled
mp-1217152,Ti2O,-1,unlabeled
mp-1217157,Ti3O4,-1,unlabeled
mp-1217408,TcNi,-1,unlabeled
mp-1217906,TaOs3,-1,unlabeled
mp-1219175,Sm2O,-1,unlabeled
mp-1219285,SiNi3,-1,unlabeled
mp-1219922,NiRu,-1,unlabeled
mp-1220039,OsPt4,-1,unlabeled
mp-1220052,NiPt,-1,unlabeled
mp-1220085,Ni3Te4,-1,unlabeled
mp-1220109,Ni3S2,-1,unlabeled
mp-1220208,Nd3Y,-1,unlabeled
mp-1237229,ReO3,-1,unlabeled
mp-1238819,PO2,-1,unlabeled
mp-12701,NdSn2,-1,unlabeled
mp-12875,ReO2,-1,unlabeled
mp-1336,PdO,-1,unlabeled
mp-1343,NdNi2,-1,unlabeled
mp-1364,YNi,-1,unlabeled
mp-1402,SmNi2,-1,unlabeled
mp-14024,Zr3O,-1,unlabeled
mp-1409,TiNi3,-1,unlabeled
mp-1486,ZnNi,-1,unlabeled
mp-1532,NpNi2,-1,unlabeled
mp-1547,NiS,-1,unlabeled
mp-15651,NiSe,-1,unlabeled
mp-1576,TmNi2,-1,unlabeled
mp-1604,Pt3O4,-1,unlabeled
mp-1611,SmO,-1,unlabeled
mp-171,VNi3,-1,unlabeled
mp-1748,NdS,-1,unlabeled
mp-1781,NdRu2,-1,unlabeled
mp-1867,Ta2Ni,-1,unlabeled
mp-1895,TaO,-1,unlabeled
mp-190,ReO3,-1,unlabeled
mp-1977,NdSn3,-1,unlabeled
mp-19895,NiSb2,-1,unlabeled
mp-20112,Ni3Sn,-1,unlabeled
mp-20119,PtO2,-1,unlabeled
mp-20158,PbO2,-1,unlabeled
mp-2016,PrNi2,-1,unlabeled
mp-20174,Ni3Sn4,-1,unlabeled
mp-203,NiTe,-1,unlabeled
mp-2056,Ni3Se2,-1,unlabeled
mp-20601,NdPb3,-1,unlabeled
mp-20633,PbO2,-1,unlabeled
mp-20741,ReO3,-1,unlabeled
mp-20901,NiSe2,-1,unlabeled
mp-20994,TaO2,-1,unlabeled
mp-21167,Ni2P,-1,unlabeled
mp-220,ThNi2,-1,unlabeled
mp-22071,SbO2,-1,unlabeled
mp-2237,TeO2,-1,unlabeled
mp-2250,ZrNi2,-1,unlabeled
mp-22619,NiP2,-1,unlabeled
mp-2290,NdRh2,-1,unlabeled
mp-2291,Si2Ni,-1,unlabeled
mp-2296,Ni3P,-1,unlabeled
mp-2301,NiP3,-1,unlabeled
mp-2364,PaO2,-1,unlabeled
mp-2409,Ni5Sb2,-1,unlabeled
mp-2498,PrOs2,-1,unlabeled
mp-2537,NdS2,-1,unlabeled
mp-2550,NdTe2,-1,unlabeled
mp-2578,NiTe2,-1,unlabeled
mp-2591,Ti3O,-1,unlabeled
mp-2664,TiO,-1,unlabeled
mp-2716,TiNi,-1,unlabeled
mp-2717,Zr2Ni7,-1,unlabeled
mp-2729,Sn7Os3,-1,unlabeled
mp-276,TbNi2,-1,unlabeled
mp-2790,Ni12P5,-1,unlabeled
mp-291,TiOs,-1,unlabeled
mp-29727,Ta4O,-1,unlabeled
mp-30803,PuNi2,-1,unlabeled
mp-30811,Ni4W,-1,unlabeled
mp-31103,Ni3Te2,-1,unlabeled
mp-32564,NdO3,-1,unlabeled
mp-32749,NdO3,-1,unlabeled
mp-32795,Re3O8,-1,unlabeled
mp-328,Zr2Ni,-1,unlabeled
mp-32927,Tb2O3,-1,unlabeled
mp-33088,ZrO,-1,unlabeled
mp-33104,Sm2O,-1,unlabeled
mp-33137,TcO2,-1,unlabeled
mp-351,SiNi,-1,unlabeled
mp-362,Ni3S2,-1,unlabeled
mp-429,ZnNi,-1,unlabeled
mp-458,Ti2O3,-1,unlabeled
mp-485,ZrNi3,-1,unlabeled
mp-507,SiNi2,-1,unlabeled
mp-540855,Rb6O,-1,unlabeled
mp-547271,ReO3,-1,unlabeled
mp-551685,Pb2O,-1,unlabeled
mp-554032,Ti3O,-1,unlabeled
mp-554098,Ti6O,-1,unlabeled
mp-556,ZrNi,-1,unlabeled
mp-556754,Ti3O5,-1,unlabeled
mp-557194,SiO2,-1,unlabeled
mp-561418,Zr3O,-1,unlabeled
mp-567653,Ti3Ni4,-1,unlabeled
mp-567903,ZnNi,-1,unlabeled
mp-569120,NdPt3,-1,unlabeled
mp-569446,NiPb,-1,unlabeled
mp-569776,TaNi3,-1,unlabeled
mp-570007,SmOs2,-1,unlabeled
mp-570491,TaNi3,-1,unlabeled
mp-570670,YOs2,-1,unlabeled
mp-570684,ZrOs2,-1,unlabeled
mp-571,TiNi,-1,unlabeled
mp-571033,NiSe,-1,unlabeled
mp-573,Ni3Se4,-1,unlabeled
mp-594,NiS,-1,unlabeled
mp-601193,Pt3O4,-1,unlabeled
mp-603251,PdO,-1,unlabeled
mp-603347,TiNi,-1,unlabeled
mp-623751,Tb3Ni,-1,unlabeled
mp-640189,TiNi,-1,unlabeled
mp-644481,ScO,-1,unlabeled
mp-662,NiSe,-1,unlabeled
mp-672371,Ni3Sb,-1,unlabeled
mp-673247,Y2O3,-1,unlabeled
mp-684768,Sm2O3,-1,unlabeled
mp-685006,Ta10O9,-1,unlabeled
mp-685151,TiO,-1,unlabeled
mp-690722,Pb2O3,-1,unlabeled
mp-7226,V3Ni,-1,unlabeled
mp-7228,ReO2,-1,unlabeled
mp-725,RhO2,-1,unlabeled
mp-752735,PdO2,-1,unlabeled
mp-754333,TiO,-1,unlabeled
mp-754545,NdO,-1,unlabeled
mp-755021,ReO3,-1,unlabeled
mp-755264,TiO,-1,unlabeled
mp-755875,Ti3O4,-1,unlabeled
mp-768247,PtO3,-1,unlabeled
mp-779582,Rb19O3,-1,unlabeled
mp-7947,PtO,-1,unlabeled
mp-810,NiSb,-1,unlabeled
mp-825,RuO2,-1,unlabeled
mp-828,SiNi3,-1,unlabeled
mp-849059,NiS2,-1,unlabeled
mp-849075,NiS2,-1,unlabeled
mp-849078,Ni2S,-1,unlabeled
mp-849079,NiS2,-1,unlabeled
mp-849092,NiS2,-1,unlabeled
mp-850,ScNi2,-1,unlabeled
mp-850131,NiS2,-1,unlabeled
mp-862604,Re3Ni,-1,unlabeled
mp-862779,Tc3Os,-1,unlabeled
mp-864899,NpP3,-1,unlabeled
mp-865439,Th3O2,-1,unlabeled
mp-867357,Tc3Ni,-1,unlabeled
mp-882,Ti6O,-1,unlabeled
mp-8909,RuO2,-1,unlabeled
mp-891,TaNi3,-1,unlabeled
mp-971758,ZnNi3,-1,unlabeled
mp-971941,Zn3Ni,-1,unlabeled
mp-973232,NdTm3,-1,unlabeled
mp-973994,NpPa3,-1,unlabeled
mp-974865,NdY3,-1,unlabeled
mp-9761,ReO3,-1,unlabeled
mp-976249,NdS3,-1,unlabeled
mp-976593,Nd3Si,-1,unlabeled
mp-976830,Ni3Pb,-1,unlabeled
mp-976893,Ni3Sb,-1,unlabeled
mp-976953,Ni3Te,-1,unlabeled
mp-977296,NpSb3,-1,unlabeled
mp-978508,Si3Os,-1,unlabeled
mp-978965,Th3Ni,-1,unlabeled
mp-978968,Ti3O2,-1,unlabeled
mp-979038,Th3O,-1,unlabeled
mp-980021,Yb3Os,-1,unlabeled
mp-981209,Ti3Ni,-1,unlabeled
mp-981384,ScOs3,-1,unlabeled
mp-990076,P2O5,-1,unlabeled
mp-996,OsO2,-1,unlabeled
mp-998945,TiNi,-1,unlabeled
mp-999130,TbNi,-1,unlabeled
mp-999142,SnO,-1,unlabeled
mp-999145,SmNi,-1,unlabeled
mp-999192,SiNi,-1,unlabeled
mvc-10366,Sb4O9,-1,unlabeled
mvc-11038,SbO2,-1,unlabeled
mvc-11154,VO2,-1,unlabeled
mvc-11221,WO2,-1,unlabeled
mvc-11457,WO3,-1,unlabeled
mvc-12866,SbO2,-1,unlabeled
mvc-13391,TiO2,-1,unlabeled
mvc-2169,Ti5O7,-1,unlabeled
mvc-427,Sn2O3,-1,unlabeled
mvc-4486,Sb2O5,-1,unlabeled
mvc-6033,SbO2,-1,unlabeled
mvc-6477,NiO2,-1,unlabeled
mvc-6936,SbO2,-1,unlabeled
mvc-7056,NiS2,-1,unlabeled
mvc-9642,SbO2,-1,unlabeled
mp-10015,SiOs,-1,unlabeled
mp-1009551,PbS,-1,unlabeled
mp-1017543,ZrPd3,-1,unlabeled
mp-1018102,ZrPd2,-1,unlabeled
mp-1018121,TiPd2,-1,unlabeled
mp-1018880,PaSb2,-1,unlabeled
mp-1018890,PaP2,-1,unlabeled
mp-1019093,PaP2,-1,unlabeled
mp-1021498,P3Pd,-1,unlabeled
mp-1061861,TiPd2,-1,unlabeled
mp-1061979,TbPd2,-1,unlabeled
mp-1062893,YPd2,-1,unlabeled
mp-1062974,PrPd2,-1,unlabeled
mp-1063016,SmPd2,-1,unlabeled
mp-1063517,YbPd2,-1,unlabeled
mp-1066136,YPd,-1,unlabeled
mp-1066274,PtPb,-1,unlabeled
mp-1067587,TaP,-1,unlabeled
mp-1072645,Si2Os,-1,unlabeled
mp-1077277,UPb2,-1,unlabeled
mp-1077534,PaPt5,-1,unlabeled
mp-1079083,SiPd,-1,unlabeled
mp-1079587,YbPd,-1,unlabeled
mp-1079796,Ti3Pd,-1,unlabeled
mp-1079938,TlPd3,-1,unlabeled
mp-1080070,Ti3Pd5,-1,unlabeled
mp-1080451,TbPd,-1,unlabeled
mp-1095637,PrP2,-1,unlabeled
mp-1095666,TbOs2,-1,unlabeled
mp-1103021,PrPb2,-1,unlabeled
mp-1103252,ZnPd2,-1,unlabeled
mp-1103645,ThP2,-1,unlabeled
mp-1104019,Y3Pd4,-1,unlabeled
mp-1104088,Tb3Pd4,-1,unlabeled
mp-1104184,Pr3Pd4,-1,unlabeled
mp-1104311,Sm3Pd4,-1,unlabeled
mp-1104388,Y3Pd2,-1,unlabeled
mp-1104397,Yb5Pd2,-1,unlabeled
mp-1104675,Tm3Pd4,-1,unlabeled
mp-1105057,Yb3Pd4,-1,unlabeled
mp-1105083,Th3Pd4,-1,unlabeled
mp-1105825,Tb5Pb3,-1,unlabeled
mp-1105911,TiPd3,-1,unlabeled
mp-1106195,PW3,-1,unlabeled
mp-1114,VP,-1,unlabeled
mp-11328,P2W,-1,unlabeled
mp-11329,P2W,-1,unlabeled
mp-11345,ZrP,-1,unlabeled
mp-1148,Th2Pd,-1,unlabeled
mp-11541,ZrOs,-1,unlabeled
mp-11544,Yb2Pb,-1,unlabeled
mp-11546,TiPd,-1,unlabeled
mp-11549,VPd2,-1,unlabeled
mp-11690,Tc2P3,-1,unlabeled
mp-1179514,Sm5Pb3,-1,unlabeled
mp-1179774,Rb3Pd,-1,unlabeled
mp-1179841,PPb,-1,unlabeled
mp-1186361,P3W,-1,unlabeled
mp-1186368,PPt3,-1,unlabeled
mp-1186371,PPb3,-1,unlabeled
mp-1186374,Os3W,-1,unlabeled
mp-1186377,OsRh3,-1,unlabeled
mp-1186399,Pa3Re,-1,unlabeled
mp-1186408,PaSi3,-1,unlabeled
mp-1186409,PaSb3,-1,unlabeled
mp-1186411,PaTa,-1,unlabeled
mp-1186418,PaTi3,-1,unlabeled
mp-1186425,Pb3S,-1,unlabeled
mp-1186431,Pd3S,-1,unlabeled
mp-1186437,Pd3W,-1,unlabeled
mp-1186443,PdPb3,-1,unlabeled
mp-1186450,PdPt3,-1,unlabeled
mp-1186459,PdRu,-1,unlabeled
mp-1186463,PdS3,-1,unlabeled
mp-1186526,Pm3Pr,-1,unlabeled
mp-1186529,Pm3Pa,-1,unlabeled
mp-1186530,Pm3Sm,-1,unlabeled
mp-1186532,Pm3Ti,-1,unlabeled
mp-1186536,Pm3Tm,-1,unlabeled
mp-1186537,Pm3Sc,-1,unlabeled
mp-1186540,Pm3Sm,-1,unlabeled
mp-1186545,Pm3Th,-1,unlabeled
mp-1186546,Pm3Zn,-1,unlabeled
mp-1186622,PmP3,-1,unlabeled
mp-1186629,PmSe3,-1,unlabeled
mp-1186632,PmPr,-1,unlabeled
mp-1186633,PmSm3,-1,unlabeled
mp-1186634,PmSm,-1,unlabeled
mp-1186635,PmPr3,-1,unlabeled
mp-1186636,PmRh3,-1,unlabeled
mp-1186637,PmPa,-1,unlabeled
mp-1186638,PmS3,-1,unlabeled
mp-1186640,PmSm3,-1,unlabeled
mp-1186642,PmSc3,-1,unlabeled
mp-1186650,PmTa3,-1,unlabeled
mp-1186653,PmTm,-1,unlabeled
mp-1186656,PmTm3,-1,unlabeled
mp-1186658,PmTh3,-1,unlabeled
mp-1186671,PmY3,-1,unlabeled
mp-1186676,PmY3,-1,unlabeled
mp-1186683,PmZr,-1,unlabeled
mp-1186736,Pr3Zn,-1,unlabeled
mp-1186847,PuPa3,-1,unlabeled
mp-1186928,SbPd3,-1,unlabeled
mp-1186930,SbPd3,-1,unlabeled
mp-1186960,SbPb3,-1,unlabeled
mp-1186981,Sc3Os,-1,unlabeled
mp-1186990,ScPb3,-1,unlabeled
mp-1187007,SiPb3,-1,unlabeled
mp-1187017,SiPb3,-1,unlabeled
mp-1187033,SmPa,-1,unlabeled
mp-1187034,Sn3P,-1,unlabeled
mp-1187035,Sn3P,-1,unlabeled
mp-1187044,Sn3P,-1,unlabeled
mp-1187049,Th3Pb,-1,unlabeled
mp-1187052,Th3Pa,-1,unlabeled
mp-1187117,Sn3Pb,-1,unlabeled
mp-1187118,SnPb3,-1,unlabeled
mp-1187135,Sr3P,-1,unlabeled
mp-1187137,Sr3Pb,-1,unlabeled
mp-1187197,Ta3Os,-1,unlabeled
mp-1187214,Ta3Pb,-1,unlabeled
mp-1187223,Ta3Pd,-1,unlabeled
mp-1187228,SrPd3,-1,unlabeled
mp-1187236,SrPa3,-1,unlabeled
mp-1187244,TaP,-1,unlabeled
mp-1187255,TaP3,-1,unlabeled
mp-1187282,TaPb3,-1,unlabeled
mp-1187300,Tb3Pm,-1,unlabeled
mp-1187308,Tb3Pm,-1,unlabeled
mp-1187325,Tb3Pb,-1,unlabeled
mp-1187362,TbOs3,-1,unlabeled
mp-1187365,TbPa,-1,unlabeled
mp-1187447,ThPa3,-1,unlabeled
mp-1187450,TePb3,-1,unlabeled
mp-1187503,TlP,-1,unlabeled
mp-1187549,YbPm3,-1,unlabeled
mp-1187600,YbPa3,-1,unlabeled
mp-1187778,Y3P,-1,unlabeled
mp-1187795,Y3P,-1,unlabeled
mp-1187844,Zr3Pb,-1,unlabeled
mp-1187881,Y3Pb,-1,unlabeled
mp-1187909,Yb3P,-1,unlabeled
mp-1187910,ZnOs,-1,unlabeled
mp-1187913,ZnPd3,-1,unlabeled
mp-1187918,Zn3P,-1,unlabeled
mp-1187949,ZnPb3,-1,unlabeled
mp-1187953,Yb3Pb,-1,unlabeled
mp-1187960,ZnOs3,-1,unlabeled
mp-1187961,Yb3Pm,-1,unlabeled
mp-1187980,Yb3Pb,-1,unlabeled
mp-1188028,ZrP3,-1,unlabeled
mp-1188292,Y5Pb3,-1,unlabeled
mp-1188302,Pr5Pb3,-1,unlabeled
mp-1188605,V5P3,-1,unlabeled
mp-1188663,Pd5Pb3,-1,unlabeled
mp-1188757,Y3Os,-1,unlabeled
mp-1188800,Sc3P,-1,unlabeled
mp-1189496,Rb3Pd,-1,unlabeled
mp-1189967,Pr3Os,-1,unlabeled
mp-1190258,Yb3Pd,-1,unlabeled
mp-1193776,Te5Pd21,-1,unlabeled
mp-1206982,SbPb,-1,unlabeled
mp-1207457,Zn2P,-1,unlabeled
mp-1207777,Y3Pd,-1,unlabeled
mp-1215363,Zr4Pd,-1,unlabeled
mp-1215488,Zn5Pd3,-1,unlabeled
mp-1215509,ZnPd2,-1,unlabeled
mp-1215579,ZnPd4,-1,unlabeled
mp-1216290,VPd3,-1,unlabeled
mp-1216296,VPd4,-1,unlabeled
mp-1216444,V4Os,-1,unlabeled
mp-1216530,TlPb,-1,unlabeled
mp-1217168,Ti4Pd,-1,unlabeled
mp-1217407,Tc3Os,-1,unlabeled
mp-1217414,Tc3Pd,-1,unlabeled
mp-1217424,Tc3Pd,-1,unlabeled
mp-1217896,TaPd,-1,unlabeled
mp-1218948,SnP,-1,unlabeled
mp-1219217,SiPd4,-1,unlabeled
mp-1219460,SbPb,-1,unlabeled
mp-1219484,SbPb4,-1,unlabeled
mp-1219498,SbPb3,-1,unlabeled
mp-1219509,ReOs,-1,unlabeled
mp-1219908,PdPt,-1,unlabeled
mp-1219925,PdRh,-1,unlabeled
mp-1219935,PdW,-1,unlabeled
mp-1219940,Pd4W,-1,unlabeled
mp-1220020,P2Se,-1,unlabeled
mp-1220021,P2S,-1,unlabeled
mp-1220023,OsRu,-1,unlabeled
mp-1220038,OsPt3,-1,unlabeled
mp-1232216,PmSe2,-1,unlabeled
mp-1232234,PmSe,-1,unlabeled
mp-1232235,PmS,-1,unlabeled
mp-1232236,PmSe,-1,unlabeled
mp-1232239,PmS,-1,unlabeled
mp-1232271,PmS2,-1,unlabeled
mp-12597,TaP,-1,unlabeled
mp-1260,SrPd5,-1,unlabeled
mp-12636,PRu,-1,unlabeled
mp-12712,Zr3Pd4,-1,unlabeled
mp-13164,Ti2Pd,-1,unlabeled
mp-13495,ZrPd,-1,unlabeled
mp-13496,ZrPd,-1,unlabeled
mp-1356,Sb2Pd,-1,unlabeled
mp-1357,P3Rh,-1,unlabeled
mp-1371,Sn3Pd,-1,unlabeled
mp-13871,P2Pt5,-1,unlabeled
mp-1474,Re3P4,-1,unlabeled
mp-1523,ZrP2,-1,unlabeled
mp-1558,SrPd2,-1,unlabeled
mp-1571,PrPd3,-1,unlabeled
mp-1637,Re2P,-1,unlabeled
mp-1652,ZnPd,-1,unlabeled
mp-1664,V3Pd,-1,unlabeled
mp-16728,ScP,-1,unlabeled
mp-16731,YP,-1,unlabeled
mp-17449,Tc3P,-1,unlabeled
mp-1769,SbPd,-1,unlabeled
mp-1785,PrSb,-1,unlabeled
mp-1828,ThOs2,-1,unlabeled
mp-1851,SnPd2,-1,unlabeled
mp-19762,UPb3,-1,unlabeled
mp-19820,TmPb3,-1,unlabeled
mp-19879,PPd3,-1,unlabeled
mp-19889,ThPb,-1,unlabeled
mp-20291,YPb3,-1,unlabeled
mp-20327,TiP2,-1,unlabeled
mp-20541,V2P,-1,unlabeled
mp-20599,PdPb2,-1,unlabeled
mp-20622,SiPd3,-1,unlabeled
mp-20828,Pt3Pb,-1,unlabeled
mp-20849,Pd3Pb,-1,unlabeled
mp-20905,OsS2,-1,unlabeled
mp-20939,PrPb3,-1,unlabeled
mp-20943,TePb,-1,unlabeled
mp-21039,PbS,-1,unlabeled
mp-21065,SiP2,-1,unlabeled
mp-21093,SrPb,-1,unlabeled
mp-21098,UPb,-1,unlabeled
mp-21156,TbPb3,-1,unlabeled
mp-21162,SrPb3,-1,unlabeled
mp-21165,PdSe,-1,unlabeled
mp-21214,PbSe,-1,unlabeled
mp-2128,Sn4Pd,-1,unlabeled
mp-21296,PtPb4,-1,unlabeled
mp-21318,PtPb2,-1,unlabeled
mp-21380,PtPb,-1,unlabeled
mp-21381,ThPb3,-1,unlabeled
mp-21430,YbPb3,-1,unlabeled
mp-21911,PRu2,-1,unlabeled
mp-22140,PuPd,-1,unlabeled
mp-2369,SnPd,-1,unlabeled
mp-2390,YbP,-1,unlabeled
mp-2391,YbPd3,-1,unlabeled
mp-2420,PW,-1,unlabeled
mp-2547,YbPd,-1,unlabeled
mp-266,Zr2Pd,-1,unlabeled
mp-2673,YbPb,-1,unlabeled
mp-2677,ScPd3,-1,unlabeled
mp-2732,PRh2,-1,unlabeled
mp-27410,Sn4P3,-1,unlabeled
mp-2747,TbPd3,-1,unlabeled
mp-27533,P2Pd15,-1,unlabeled
mp-2781,ScPd,-1,unlabeled
mp-28056,P2Rh3,-1,unlabeled
mp-2807,ScP,-1,unlabeled
mp-30067,Te3Pd10,-1,unlabeled
mp-30218,Ti2P,-1,unlabeled
mp-30822,PuOs2,-1,unlabeled
mp-30825,PaRh3,-1,unlabeled
mp-30835,TaPd2,-1,unlabeled
mp-30836,TaPd3,-1,unlabeled
mp-30838,ThPd,-1,unlabeled
mp-30839,Th3Pd5,-1,unlabeled
mp-30840,Ti2Pd3,-1,unlabeled
mp-30842,ZrPd3,-1,unlabeled
mp-31380,SmPd,-1,unlabeled
mp-321,RhPb2,-1,unlabeled
mp-348,TmPd,-1,unlabeled
mp-357,SmPd3,-1,unlabeled
mp-389,SiPd,-1,unlabeled
mp-393,Pd16S7,-1,unlabeled
mp-413,UP2,-1,unlabeled
mp-442,RhPb,-1,unlabeled
mp-475,SnP,-1,unlabeled
mp-505363,P3Pd7,-1,unlabeled
mp-510209,Sc5Pb3,-1,unlabeled
mp-542106,SbPd2,-1,unlabeled
mp-558378,Pd3S,-1,unlabeled
mp-559,YPd3,-1,unlabeled
mp-564,TePd,-1,unlabeled
mp-567339,PrOs2,-1,unlabeled
mp-567612,ScOs2,-1,unlabeled
mp-567920,Ti4P3,-1,unlabeled
mp-569278,SiPd2,-1,unlabeled
mp-569402,VP,-1,unlabeled
mp-569785,TlPd3,-1,unlabeled
mp-570184,ThPd3,-1,unlabeled
mp-570199,Ti3Pd5,-1,unlabeled
mp-570896,Tl2Pd,-1,unlabeled
mp-571030,TlPd3,-1,unlabeled
mp-571634,Yb5Pb3,-1,unlabeled
mp-601,PrP,-1,unlabeled
mp-613,Te2Pd3,-1,unlabeled
mp-618,Pd7Se2,-1,unlabeled
mp-636328,TiPd3,-1,unlabeled
mp-636614,YPb2,-1,unlabeled
mp-638586,Te3Pd13,-1,unlabeled
mp-645,TbP,-1,unlabeled
mp-669913,Sr2Pb3,-1,unlabeled
mp-672388,ThPb,-1,unlabeled
mp-680550,ZnP2,-1,unlabeled
mp-681992,Zr5Pb3,-1,unlabeled
mp-684588,Sn3P4,-1,unlabeled
mp-684675,V12P7,-1,unlabeled
mp-693,Pr3Tl,-1,unlabeled
mp-696572,TiP,-1,unlabeled
mp-697068,SiPd2,-1,unlabeled
mp-710,SmP,-1,unlabeled
mp-7171,TmP,-1,unlabeled
mp-718,SnPd3,-1,unlabeled
mp-739,TiP,-1,unlabeled
mp-7526,SnP,-1,unlabeled
mp-7541,SnP3,-1,unlabeled
mp-7818,Pd4Se,-1,unlabeled
mp-7819,Pd4S,-1,unlabeled
mp-782,Te2Pd,-1,unlabeled
mp-8097,SiP,-1,unlabeled
mp-8251,VP4,-1,unlabeled
mp-861601,PuPd3,-1,unlabeled
mp-861610,Tc3Pd,-1,unlabeled
mp-862586,Re3Pd,-1,unlabeled
mp-862732,PmZn3,-1,unlabeled
mp-862820,PaSi3,-1,unlabeled
mp-862853,PaP3,-1,unlabeled
mp-862854,PaPd3,-1,unlabeled
mp-862857,PaS3,-1,unlabeled
mp-862858,PaPt3,-1,unlabeled
mp-862861,Pa3Si,-1,unlabeled
mp-862862,Pa3Sb,-1,unlabeled
mp-862863,Pa3Te,-1,unlabeled
mp-862865,PaZn3,-1,unlabeled
mp-862866,PaTe3,-1,unlabeled
mp-862867,PaSe3,-1,unlabeled
mp-862869,Pa2S3,-1,unlabeled
mp-862954,PmPd3,-1,unlabeled
mp-862959,PmRh3,-1,unlabeled
mp-862960,PmSn3,-1,unlabeled
mp-862970,PmTl3,-1,unlabeled
mp-865357,Zn3Pd,-1,unlabeled
mp-865425,ZnPd3,-1,unlabeled
mp-865428,UP3,-1,unlabeled
mp-865464,PmSi3,-1,unlabeled
mp-866121,V3Os,-1,unlabeled
mp-866184,Ti3Pb,-1,unlabeled
mp-867141,ReOs3,-1,unlabeled
mp-867165,Pm3Si,-1,unlabeled
mp-867199,Pm3Tl,-1,unlabeled
mp-867212,TcOs3,-1,unlabeled
mp-867238,SmPb3,-1,unlabeled
mp-867264,Re3Os,-1,unlabeled
mp-873,VPd3,-1,unlabeled
mp-930,ZrP,-1,unlabeled
mp-931,ThP,-1,unlabeled
mp-971775,ZnPb3,-1,unlabeled
mp-971863,ZnP,-1,unlabeled
mp-971901,ZnPb3,-1,unlabeled
mp-971909,ZnPd3,-1,unlabeled
mp-971958,Tm3P,-1,unlabeled
mp-972529,SmP3,-1,unlabeled
mp-972692,SnPb,-1,unlabeled
mp-972741,Si3P,-1,unlabeled
mp-973199,Sb3Pb,-1,unlabeled
mp-973402,SbPd3,-1,unlabeled
mp-973792,Pa3Tl,-1,unlabeled
mp-973815,Pa3Ta,-1,unlabeled
mp-973853,Pa3Tc,-1,unlabeled
mp-973911,Pa3Re,-1,unlabeled
mp-974326,OsRu3,-1,unlabeled
mp-974415,Re3Pb,-1,unlabeled
mp-974565,ReP3,-1,unlabeled
mp-975651,PrTm3,-1,unlabeled
mp-975802,PrSb3,-1,unlabeled
mp-976797,Pm3Sc,-1,unlabeled
mp-978511,SmPa3,-1,unlabeled
mp-978802,Sm3Pd,-1,unlabeled
mp-978832,Sm3Pd,-1,unlabeled
mp-978994,TmPa3,-1,unlabeled
mp-979261,TiPd,-1,unlabeled
mp-979273,TePd3,-1,unlabeled
mp-979980,VPd3,-1,unlabeled
mp-979984,YbP3,-1,unlabeled
mp-980006,Yb3Os,-1,unlabeled
mp-980192,YbOs3,-1,unlabeled
mp-980203,TiOs3,-1,unlabeled
mp-980204,TiP3,-1,unlabeled
mp-981563,YbPm3,-1,unlabeled
mp-982,TmPd3,-1,unlabeled
mp-982261,PbSe2,-1,unlabeled
mp-982367,Pm3Zr,-1,unlabeled
mp-982373,Pm3Zn,-1,unlabeled
mp-982448,Pm3Y,-1,unlabeled
mp-982597,Pa3W,-1,unlabeled
mp-982880,Pm3Y,-1,unlabeled
mp-982881,PmTm3,-1,unlabeled
mp-983235,Tl3Pb,-1,unlabeled
mp-983497,Pa3Zn,-1,unlabeled
mp-984100,PPb3,-1,unlabeled
